"Data Source","World Development Indicators",

"Last Updated Date","2021-03-19",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020",
"Togo","TGO","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13.1463520817601","12.8777437969426","13.8859156240639","15.3689850151756","14.2474835964273","14.4150054227075","14.542822077309","15.9702689092116","15.8796638489468","16.860064165992","18.3993862392112","18.9542730571164","18.7634484556841","17.3054095825018","16.8505975053843","17.300717699697","",
"Thailand","THA","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","11.0411523477572","10.1733454910943","12.5838106133193","11.1938679968034","10.7838382002175","11.6089217201833","11.6614089766394","12.3741280520453","13.1431496747109","13.4769763614363","12.6405557683168","14.1395824361608","14.1067937803599","13.6878368964254","13.6161466582071","13.6499906061981","14.8067322617296","15.5805728846838","16.9073230109204","17.4135039767451","15.5917839860999","15.3992767110393","16.0356890181589","16.4409308201272","16.7262176292695","16.1054792572039","13.7881674416943","12.8892155998986","12.9767329017598","13.0702183217552","13.4703127620992","14.4815688032319","14.8533309059365","16.0618602656932","15.6369927115112","15.1431565568396","15.3848864043407","14.1942308395144","14.9326475542288","16.3618347937093","15.4409356740255","17.0122888723954","15.8083426546908","16.140417904401","15.3603926213579","14.7816935281654","14.9277469561916","14.6669190235186","",
"Tajikistan","TJK","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.68906661464937","8.20944237918216","7.70308389768847","8.20192682736563","","9.70218843197379","9.82102378674623","","","","","","","","","","","","","","","","",
"Turkmenistan","TKM","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Latin America & the Caribbean (IDA & IBRD countries)","TLA","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13.1900120345815","13.6562713284347","13.3394156933195","13.3177302892424","13.2012417001041","13.7214528929498","13.7956983913535","13.5044453255195","13.747750299238","13.7508387578128","",
"Timor-Leste","TLS","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","110.182882835622","133.918484802774","149.283509773131","93.8786747292022","62.8003758555346","36.0724699054974","14.9952250206378","20.0456354481895","25.1869876746183","22.97873748027","",
"Middle East & North Africa (IDA & IBRD countries)","TMN","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Tonga","TON","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17.3712106036674","17.7937618346587","18.9504819708441","19.4280436148837","20.7978386175218","","","",
"South Asia (IDA & IBRD)","TSA","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","8.18112088552086","9.02450290810672","9.18183799057709","8.59709420647853","9.30227453062782","9.68904892322302","9.02113381753454","9.21075806821996","9.26932151646044","9.26999708641102","9.3045580378445","10.0719213034392","10.4237650921465","10.4106784516074","10.3567681483406","10.4693296924122","10.2379910972566","10.3843588268943","10.0224256322143","8.79128910524657","9.21887820812953","9.48404635862659","9.4626408279994","9.22093030818937","8.31655696736552","8.83323368050701","8.98810138655465","8.17179432117779","8.69184493256695","9.06038805594382","9.50309934407164","9.97598581631858","10.895162370105","11.7380616994274","10.7713337045042","9.74199080357727","10.2586657705304","10.1250686079403","10.7054600706881","10.8565580183422","9.92469060306443","10.5091247810301","11.0670731909897","11.4875453784514","12.0614320111689","","",
"Sub-Saharan Africa (IDA & IBRD countries)","TSS","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18.8898297532039","18.5970538859135","18.1580615227613","18.5835538746193","","","",
"Trinidad and Tobago","TTO","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","","29.5887032330892","32.6213360237893","28.7498820266487","29.1821328394696","35.650808499265","34.8441690006555","","","","","","","","","","","","","","","","","","","","22.1212859407496","20.4554983123112","21.3015498320898","22.0250564559057","26.3787007953218","30.2575876543509","25.9952903378909","29.48840531425","26.8274060612857","26.2440184613642","25.6437422012934","26.3022254526488","25.4107612766173","26.7166950953344","26.4634209668529","20.0062307727504","19.5137302361846","19.940235806159","","",
"Tunisia","TUN","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","17.7892271662763","18.9524884912707","17.8640651246931","20.2251062363615","19.9482669425763","21.2692184862448","22.617657715689","21.7967145790554","20.9913853975427","21.6386352715041","22.7812005661477","23.0676946419435","22.9789158505396","21.9996295399171","22.5168984972907","20.5617711846477","20.5008890838972","20.151409295196","19.9534010743641","20.3844107475392","20.4993506398751","21.0079792675442","20.7641427107969","20.4858138143774","19.8376192549157","18.4410331511459","19.18316383043","19.1311664547799","19.2924340797668","19.5974359378199","19.5405058751299","18.7452117840292","18.6721457519066","18.8775047168685","18.5101086811619","19.0708188251151","20.5018111811941","20.0481618073119","20.1390860287529","21.1931055228384","21.1278896557998","","","","","","","","",
"Turkey","TUR","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","13.420961604981","14.3131868131868","13.1706333198871","14.7223084083152","16.2657920310982","16.6619331629272","16.5117896200771","14.5927072459595","14.3386991932092","15.268953297051","","13.9380690071769","10.8009692186697","11.3456141100711","11.7281951788689","12.1419557050878","11.0271659012029","11.2491911321247","11.5583312683401","12.4951735146288","12.968826598181","13.3427715713127","15.2014676965386","13.976774696349","15.1995210542093","19.050538393081","14.6683800987924","","","","","","","","","","17.5022873053912","18.0739349463133","18.8590204873549","18.5709178654085","18.1071816360307","18.3638081028441","17.945817048267","18.1807806756769","18.2655872253317","17.7181577429241","17.2793030809309","16.47993973418","",
"Tuvalu","TUV","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Tanzania","TZA","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.5341744642247","9.91226158253873","9.79398200045706","10.4330040159572","10.7219234484868","11.3637968874428","10.4924954944653","11.3903399368077","11.8265649712045","11.4939546136518","","",
"Uganda","UGA","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.8483525260633","11.1675151362867","11.604723672174","11.6880820993855","12.3000571540555","",
"Ukraine","UKR","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.9917508840695","14.1003704357029","12.0731306773338","13.1114759386498","13.6677703064991","13.2886323745446","17.1398187387902","17.7648807443407","16.5007145565375","17.8801019077614","16.3877521496974","15.5705214083343","18.5150527965194","18.316557139084","17.5613807826656","17.294347838416","20.4513654211322","19.6301198096561","20.0345254939706","20.1408893342575","19.2088616512402","",
"Upper middle income","UMC","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.4635708417154","11.9347675574341","12.4512040703876","12.7983110847603","12.6087435453478","12.4706251068769","12.1944439340058","11.9501047201289","11.6687628270786","11.7452585416719","11.7621950058751","","",
"Uruguay","URY","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","13.6809499225607","10.4473219540906","12.7103552666726","12.2361269118948","15.5233345443736","15.8476947618923","16.0230726836872","14.4470007195075","15.8257776235304","16.7390648061183","14.0055537773472","15.1212976424642","13.8692566470918","15.9497526489956","16.7632284386865","15.9654463471062","15.1891030767731","14.532178094581","16.2025863999242","16.7932403160897","17.2408574744059","19.389494107735","19.0344093835043","16.8787580283368","17.3511022349298","16.7807924566005","16.9828417716197","15.2782851709231","14.6991370378715","15.3059815833873","15.7776762212044","17.206005900513","17.846204618086","17.8969219655275","18.9880555711648","18.4105090872688","18.2418412729169","18.7222209509119","18.8863887399946","19.1018312986244","18.8218856091855","19.0413854745031","18.5611385377574","18.5094775729883","23.7093063731948","19.7403430510475","20.0919630892047","19.8338587103094","",
"United States","USA","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","11.819937300154","11.4952124913005","11.8376203613283","11.1858004966455","10.7488368815829","11.6186463229876","11.5423590501612","12.003803094696","12.1383526516402","12.5505060426399","11.9786266418126","10.3482682349497","10.1597156537786","10.3842401634117","10.1630458873215","10.9488457256785","10.5959432728889","10.7824403801772","10.4652847558268","10.3203424286825","9.98416183728209","10.3049343163775","10.6235066354376","10.980989035111","11.373914577285","11.8281965458351","12.3298291446849","12.2606289164852","12.9690323513663","11.8578253467648","9.8614198548431","9.38922239267074","9.54017799130747","10.6838278530909","11.3112743686473","11.307387782412","10.3160122633975","7.91945327741596","8.59573284236889","9.57400376451656","9.79825572591336","10.519948552298","10.9478500537277","11.2174965949681","10.9022837417003","11.7250147526042","9.91123840728728","10.021108814884","",
"Uzbekistan","UZB","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13.1676719325833","13.9795238670843","14.6371169888378","14.2061022715188","14.2781275472343","14.1490147152944","12.2166286721522","14.7871186294328","13.1307575509851","",
"St. Vincent and the Grenadines","VCT","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18.2592477862654","19.5773501540608","18.4816012128834","18.7055863599796","19.7700809959105","19.2212374984309","19.9548122940414","20.5648901626128","21.1742258124122","20.6930866416599","21.2742113627397","20.8051615610322","21.8774128762483","20.9498668974853","20.6411856731072","20.7710000905198","21.9282364938314","21.7849928861119","23.8571431995147","23.7398012841749","22.9147708651614","22.5761262633179","23.0142380753854","21.6013292523854","23.8351409536703","23.5940732895988","25.6059417683743","25.3576638240575","","","",
"Venezuela, RB","VEN","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"British Virgin Islands","VGB","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Virgin Islands (U.S.)","VIR","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Vietnam","VNM","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Vanuatu","VUT","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20.1851383479185","","","","","17.9014774800558","18.5719178082192","18.0915016136177","17.7355218704219","17.1248518486399","","","","","","","","","","16.0245089758749","15.4991754034633","15.9857773764339","16.6289355796451","17.2411659169162","17.3781444589111","16.2653409502645","16.3105249283668","17.1295330234911","17.8374475037461","17.7116945521829","",
"World","WLD","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14.5094026903097","14.5118962717273","14.2242843501103","14.0648796980353","14.6525944162932","15.0766591899215","15.3568155944846","15.6799197521836","15.8100512362063","15.8525297471081","16.3658048788027","15.957805670532","14.9633920685858","14.7671291483639","14.847139423469","14.7975106918331","15.2580404013714","15.4498902593119","15.0011628919652","13.7245221798676","13.9660821740934","14.3282292963476","14.4409907703607","14.6640796279805","14.6615892522398","14.684384827536","14.5862075461885","14.913801393757","14.5758114318081","15.3439388199945","",
"Samoa","WSM","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20.8790836820237","23.510770547154","","","","","","","",
"Kosovo","XKX","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Yemen, Rep.","YEM","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"South Africa","ZAF","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","17.2493604580339","17.7914412198721","17.437025189924","18.335343787696","18.225517609727","19.0868199949079","19.1472086214108","19.2999443746266","19.1758989911493","18.5977357886736","19.8571982196752","19.7545949276106","20.9589497300708","22.7072511315654","21.8550901230807","21.6952517203711","22.7653999195863","25.3020490824946","23.1119406230036","22.9037677687037","20.621646343847","21.7752299012951","21.5346419927736","22.4202387075035","23.2064997297557","23.5324561915016","24.3884263015684","24.1304433766635","23.3436856721377","24.1855805701701","23.2784151355703","23.0375496128276","24.2820950235774","25.7432954258461","27.2698706099815","27.5960392547625","26.8132168709739","24.3968022994987","25.0415012902183","25.1798227456576","25.5881318576991","26.0439096125552","26.541192010495","27.3427766000113","27.1094948411699","26.2288576280959","26.5127077652247","26.7341888397729","",
"Zambia","ZMB","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19.4828833598024","17.4938311988777","18.7109262523615","15.0401711168061","17.2365182861065","15.6895001581762","16.1056179545653","16.0500956738796","16.1881871288854","16.9543084891968","","16.5407044588153","15.4400128684589","14.8595198791408","15.3170586338543","14.7947685977681","13.7115292955915","14.0825145811532","13.2593037826464","11.6875158256987","12.834842405292","14.7159433183957","14.8923642974021","14.3471093166635","15.7610303316911","14.3939639330138","13.3531814269452","15.1848569608409","16.5870356231489","16.6776075477036","",
"Zimbabwe","ZWE","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.19689233898681","17.434923710737","17.9282541990398","17.8354892203875","","","17.6733631953313","15.4583408165803","15.8743745304837","20.6586880097639","","",
